world today:(2, '北美洲', '8', '美国', 337328, 368079, 0, 19828, 10923, '2.96', 'USA', 'United States of America', 'https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json')
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 17, 4, 10, 0, 7, 4, 20200318, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 17, 0, 10, 0, 7, 0, 20200319, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 17, 0, 10, 0, 7, 0, 20200320, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 18, 1, 10, 0, 8, 1, 20200321, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 21, 3, 10, 0, 11, 3, 20200322, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 25, 4, 10, 0, 15, 4, 20200323, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 26, 1, 10, 0, 16, 1, 20200324, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 30, 4, 10, 0, 20, 4, 20200325, 0, 0, 4)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 33, 3, 10, 0, 23, 3, 20200326, 0, 0, 4)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 34, 1, 10, 0, 24, 1, 20200327, 0, 0, 4)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 37, 3, 10, 0, 27, 3, 20200328, 0, 0, 7)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 38, 1, 10, 0, 28, 1, 20200329, 0, 0, 7)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 39, 1, 10, 0, 29, 1, 20200330, 0, 0, 7)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 41, 2, 10, 0, 31, 2, 20200331, 0, 0, 9)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 41, 0, 10, 0, 31, 0, 20200401, 0, 0, 9)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 44, 3, 10, 0, 34, 3, 20200404, 0, 0, 9)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 44, 0, 10, 0, 34, 0, 20200405, 0, 0, 9)
china_history_data:('https://file1.dxycdn.com/2020/0223/840/3398299753820971267-135.json', 44, 0, 10, 0, 34, 0, 20200406, 0, 0, 9)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 2, 2, 0, 0, 2, 2, 20200121, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 4, 2, 0, 0, 4, 2, 20200122, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 5, 1, 0, 0, 5, 1, 20200123, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 8, 3, 0, 0, 8, 3, 20200124, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 10, 2, 0, 0, 10, 2, 20200125, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 14, 4, 0, 0, 14, 4, 20200126, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 23, 9, 0, 0, 23, 9, 20200127, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 24, 1, 0, 0, 24, 1, 20200128, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 27, 3, 0, 0, 27, 3, 20200129, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 31, 4, 0, 0, 31, 4, 20200130, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 32, 1, 0, 0, 32, 1, 20200131, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 41, 9, 0, 0, 41, 9, 20200201, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 48, 7, 1, 1, 47, 6, 20200202, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 60, 12, 1, 0, 59, 12, 20200203, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 67, 7, 2, 1, 65, 6, 20200204, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 78, 11, 2, 0, 75, 10, 20200205, 1, 1, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 79, 1, 2, 0, 76, 1, 20200206, 1, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 81, 2, 2, 0, 78, 2, 20200207, 1, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 88, 7, 4, 2, 83, 5, 20200208, 1, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 91, 3, 4, 0, 86, 3, 20200209, 1, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 95, 4, 4, 0, 89, 3, 20200210, 2, 1, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 106, 11, 10, 6, 94, 5, 20200211, 2, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 112, 6, 11, 1, 99, 5, 20200212, 2, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 119, 7, 21, 10, 95, -4, 20200213, 3, 1, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 120, 1, 32, 11, 85, -10, 20200214, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 122, 2, 37, 5, 82, -3, 20200215, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 124, 2, 45, 8, 76, -6, 20200216, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 125, 1, 46, 1, 76, 0, 20200217, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 128, 3, 48, 2, 77, 1, 20200218, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 130, 2, 54, 6, 73, -4, 20200219, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 131, 1, 59, 5, 69, -4, 20200220, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 133, 2, 62, 3, 68, -1, 20200221, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 135, 2, 65, 3, 67, -1, 20200222, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 135, 0, 81, 16, 51, -16, 20200223, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 135, 0, 87, 6, 45, -6, 20200224, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 135, 0, 91, 4, 41, -4, 20200225, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 135, 0, 96, 5, 36, -5, 20200226, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 1, 102, 6, 31, -5, 20200227, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 105, 3, 28, -3, 20200228, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 109, 4, 24, -4, 20200229, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 111, 2, 22, -2, 20200301, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 118, 7, 15, -7, 20200302, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 124, 6, 9, -6, 20200303, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 128, 4, 5, -4, 20200304, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 128, 0, 5, 0, 20200305, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 128, 0, 5, 0, 20200306, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 128, 0, 5, 0, 20200307, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 129, 1, 4, -1, 20200308, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 130, 1, 3, -1, 20200309, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 131, 1, 2, -1, 20200310, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 132, 1, 1, -1, 20200311, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 132, 0, 1, 0, 20200312, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 132, 0, 1, 0, 20200313, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 132, 0, 1, 0, 20200314, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 133, 1, 0, -1, 20200315, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 133, 0, 0, 0, 20200316, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 133, 0, 0, 0, 20200317, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 136, 0, 133, 0, 0, 0, 20200318, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 137, 1, 133, 0, 1, 1, 20200319, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 137, 0, 133, 0, 1, 0, 20200320, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 137, 0, 133, 0, 1, 0, 20200321, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 137, 0, 133, 0, 1, 0, 20200322, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 141, 4, 133, 0, 5, 4, 20200323, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 145, 4, 133, 0, 9, 4, 20200324, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 147, 2, 133, 0, 11, 2, 20200325, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 152, 5, 133, 0, 16, 5, 20200326, 3, 0, 15)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 156, 4, 133, 0, 20, 4, 20200327, 3, 0, 15)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 163, 7, 133, 0, 27, 7, 20200328, 3, 0, 25)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 166, 3, 133, 0, 30, 3, 20200329, 3, 0, 25)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 174, 8, 133, 0, 38, 8, 20200330, 3, 0, 25)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 174, 0, 135, 2, 36, -2, 20200331, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 176, 2, 135, 0, 38, 2, 20200401, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 180, 4, 144, 9, 33, -5, 20200404, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 180, 0, 144, 0, 33, 0, 20200405, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/669/3398299753820555949-135.json', 180, 0, 151, 7, 26, -7, 20200406, 3, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 9, 9, 0, 0, 9, 9, 20200123, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 21, 12, 0, 0, 21, 12, 20200124, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 39, 18, 0, 0, 39, 18, 20200125, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 63, 24, 0, 0, 63, 24, 20200126, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 87, 24, 0, 0, 87, 24, 20200127, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 121, 34, 0, 0, 121, 34, 20200128, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 145, 24, 1, 1, 144, 23, 20200129, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 178, 33, 2, 1, 176, 32, 20200130, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 202, 24, 2, 0, 200, 24, 20200131, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 225, 23, 5, 3, 220, 20, 20200201, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 246, 21, 6, 1, 240, 20, 20200202, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 270, 24, 7, 1, 263, 23, 20200203, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 298, 28, 13, 6, 285, 22, 20200204, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 343, 45, 18, 5, 325, 40, 20200205, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 379, 36, 31, 13, 348, 23, 20200206, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 407, 28, 38, 7, 369, 21, 20200207, 0, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 435, 28, 50, 12, 384, 15, 20200208, 1, 1, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 459, 24, 63, 13, 395, 11, 20200209, 1, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 486, 27, 71, 8, 414, 19, 20200210, 1, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 497, 11, 80, 9, 416, 2, 20200211, 1, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 506, 9, 98, 18, 406, -10, 20200212, 2, 1, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 519, 13, 111, 13, 406, 0, 20200213, 2, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 530, 11, 139, 28, 389, -17, 20200214, 2, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 537, 7, 164, 25, 371, -18, 20200215, 2, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 541, 4, 175, 11, 364, -7, 20200216, 2, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 543, 2, 193, 18, 348, -16, 20200217, 2, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 544, 1, 215, 22, 326, -22, 20200218, 3, 1, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 546, 2, 238, 23, 304, -22, 20200219, 4, 1, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 748, 202, 270, 32, 474, 170, 20200220, 4, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 750, 2, 293, 23, 453, -21, 20200221, 4, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 754, 4, 311, 18, 439, -14, 20200222, 4, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 755, 1, 325, 14, 426, -13, 20200223, 4, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 755, 0, 343, 18, 406, -20, 20200224, 6, 2, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 756, 1, 357, 14, 393, -13, 20200225, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 756, 0, 381, 24, 369, -24, 20200226, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 756, 0, 390, 9, 360, -9, 20200227, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 756, 0, 411, 21, 339, -21, 20200228, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 756, 0, 431, 20, 319, -20, 20200229, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 758, 2, 455, 24, 297, -22, 20200301, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 758, 0, 497, 42, 255, -42, 20200302, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 758, 0, 511, 14, 241, -14, 20200303, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 758, 0, 576, 65, 176, -65, 20200304, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 758, 0, 602, 26, 150, -26, 20200305, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 758, 0, 625, 23, 127, -23, 20200306, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 758, 0, 637, 12, 115, -12, 20200307, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 758, 0, 647, 10, 105, -10, 20200308, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 758, 0, 703, 56, 49, -56, 20200309, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 759, 1, 721, 18, 32, -17, 20200310, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 760, 1, 733, 12, 21, -11, 20200311, 6, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 760, 0, 739, 6, 14, -7, 20200312, 7, 1, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 760, 0, 740, 1, 13, -1, 20200313, 7, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 760, 0, 741, 1, 12, -1, 20200314, 7, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 760, 0, 743, 2, 10, -2, 20200315, 7, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 761, 1, 746, 3, 8, -2, 20200316, 7, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 761, 0, 746, 0, 8, 0, 20200317, 7, 0, 0)
china_history_data:('https://file1.dxycdn.com/2020/0223/601/3398299749526003726-135.json', 761, 0, 747, 1, 7, -1, 20200318, 7, 0, 0)
